Código do Município ;Município ;Estado ;Região ;Ano de Referência ;Código do Prestador ;Prestador ;Sigla do Prestador ;Abrangência ;Tipo de serviço ;Natureza jurídica ;AG001 - População total atendida com abastecimento de água (Habitantes);ES001 - População total atendida com esgotamento sanitário (Habitantes)
240300;Cruzeta;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;6.682;
240310;Currais Novos;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;37.929;30.087
240320;Doutor Severiano;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;3.756;1.392
240330;Encanto;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;2.464;
240340;Equador;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;4.707;
240350;Espírito Santo;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;5.120;1.679
240370;Felipe Guerra;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;3.470;
240375;Fernando Pedroza;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;2.635;
240380;Florânia;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;7.114;7.083
240390;Francisco Dantas;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;1.667;
240400;Frutuoso Gomes;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;2.809;
240420;Goianinha;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;17.435;2.752
240430;Governador Dix-Sept Rosado;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;6.092;
240440;Grossos;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;7.642;
240450;Guamaré;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;9.239;
240460;Ielmo Marinho;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;1.869;
240470;Ipanguaçu;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;3.842;
240480;Ipueira;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;2.020;
240490;Itaú;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;5.161;
240500;Jaçanã;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;3.938;
240510;Jandaíra;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;3.340;
240520;Janduís;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;4.101;
240530;Januário Cicco;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;3.518;
240540;Japi;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;3.937;
240550;Jardim de Angicos;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;1.432;
240560;Jardim de Piranhas;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;11.276;
240570;Jardim do Seridó;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;10.192;
240580;João Câmara;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;25.385;9.237
240590;João Dias;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;972;
240600;José da Penha;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;3.651;413
240610;Jucurutu;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;11.341;3.757
240615;Jundiá;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;1.032;
240620;Lagoa d Anta;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;4.307;
240630;Lagoa de Pedras;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;4.203;
240640;Lagoa de Velhos;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;2.765;
240650;Lagoa Nova;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;7.586;5.042
240660;Lagoa Salgada;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;5.387;
240670;Lajes;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;8.840;6.179
240680;Lajes Pintadas;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;2.489;1.512
240690;Lucrécia;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;2.416;2.468
240700;Luís Gomes;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;6.625;
240710;Macaíba;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;41.001;2.426
241370;Sítio Novo;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;2.698;
240720;Macau;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;23.797;20.618
240730;Marcelino Vieira;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;5.058;
240740;Martins;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;5.340;
240760;Messias Targino;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;2.482;
240770;Montanhas;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;9.046;
240780;Monte Alegre;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;18.547;1.235
241380;Taboleiro Grande;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;1.804;
240790;Monte das Gameleiras;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;1.821;
240800;Mossoró;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;263.279;129.456
240810;Natal;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;825.384;326.907
240820;Nísia Floresta;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;15.612;
240830;Nova Cruz;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;26.784;7.220
240840;Olho-D ÁGUA do Borges;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;3.026;
241400;Tangará;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;11.951;
240850;Ouro Branco;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;3.377;
240860;Paraná;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;2.874;
240870;Paraú;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;3.424;
240880;Parazinho;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;3.556;
240890;Parelhas;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;18.032;17.786
240325;Parnamirim;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;242.384;6.774
240910;Passa e Fica;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;7.724;
240920;Passagem;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;1.265;
240930;Patu;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;417;
241390;Taipu;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;7.956;
240940;Pau dos Ferros;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;27.622;3.782
240950;Pedra Grande;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;1.341;
240960;Pedra Preta;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;982;
240970;Pedro Avelino;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;4.056;3.256
241500;Vila Flor;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;3.021;
240980;Pedro Velho;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;14.128;2.857
240990;Pendências;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;10.168;4.223
241000;Pilões;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;2.759;
241010;Poço Branco;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;13.013;
241020;Portalegre;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;4.101;
241025;Porto do Mangue;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;2.010;
241030;Presidente Juscelino;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;9.150;
241040;Pureza;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;3.429;
241050;Rafael Fernandes;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;2.841;
241490;Viçosa;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;1.632;
241060;Rafael Godeiro;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;2.028;
241480;Vera Cruz;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;12.015;
241070;Riacho da Cruz;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;1.987;
241080;Riacho de Santana;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;1.451;
241090;Riachuelo;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;4.837;4.301
241100;Rodolfo Fernandes;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;3.843;
241110;Ruy Barbosa;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;1.776;
241475;Venha-Ver;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;1.293;
241350;Serrinha;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;3.918;
241355;Serrinha dos Pintos;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;2.540;
241360;Severiano Melo;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;3.893;
241410;Tenente Ananias;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;7.691;
240010;Acari;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;9.151;9.151
240020;Açu;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;42.364;
240030;Afonso Bezerra;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;5.475;4.706
240040;Água Nova;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;2.055;
240060;Almino Afonso;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;3.499;
240070;Alto do Rodrigues;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;9.966;197
240080;Angicos;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;10.507;
240090;Antônio Martins;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;2.879;1.527
240100;Apodi;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;18.584;
240110;Areia Branca;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;21.955;
240120;Arês;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;8.876;
241270;São Pedro;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;3.483;
241280;São Rafael;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;5.733;4.977
241290;São Tomé;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;6.787;3.180
241300;São Vicente;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;5.185;
241310;Senador Elói de Souza;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;5.590;
241320;Senador Georgino Avelino;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;2.859;
241330;Serra de São Bento;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;3.342;
241335;Serra do Mel;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;607;
241105;Tibau;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;3.090;
241415;Tenente Laurentino Cruz;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;4.658;
240933;Santa Maria;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;3.444;
241140;Santana do Matos;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;6.804;
241142;Santana do Seridó;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;1.626;1.751
241470;Várzea;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;4.784;
241150;Santo Antônio;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;14.616;2.050
241160;São Bento do Norte;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;2.384;
241460;Upanema;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;7.050;
241170;São Bento do Trairí;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;2.083;2.083
241180;São Fernando;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;2.423;
241450;Umarizal;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;9.219;
241190;São Francisco do Oeste;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;3.176;
241445;Triunfo Potiguar;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;2.894;
241440;Touros;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;2.463;
241210;São João do Sabugi;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;4.994;
241220;São José de Mipibu;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;19.131;271
241230;São José do Campestre;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;11.025;
241240;São José do Seridó;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;2.972;2.827
241250;São Miguel;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;15.231;
241430;Timbaúba dos Batistas;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;1.821;
241255;São Miguel do Gostoso;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água         ;Sociedade de economia mista com administração pública;1.042;
241420;Tibau do Sul;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;7.823;3.296
241260;São Paulo do Potengi;RN;Nordeste    ;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;13.124;2.657
240850;Ouro Branco;RN;Nordeste    ;2015;24085011;Prefeitura Municipal de Ouro Branco;pmob;Local;Esgoto       ;Administração pública direta;;2.500
240895;Rio do Fogo;RN;Nordeste    ;2015;24089511;Serviço Autônomo de Água e Esgoto;SAAE;Local;Água         ;Autarquia;10.720;
240910;Passa e Fica;RN;Nordeste    ;2015;24091011;Prefeitura Municipal de Passa e Fica;PMPeF;Local;Esgoto       ;Administração pública direta;;7.010
241120;Santa Cruz;RN;Nordeste    ;2015;24112011;Serviço Autônomo de Água e Esgoto;SAAE;Local;Água e Esgoto;Autarquia;33.163;31.150
241180;São Fernando;RN;Nordeste    ;2015;24118011;Prefeitura Municipal de São Fernando;PMSF;Local;Esgoto       ;Administração pública direta;;2.187
241200;São Gonçalo do Amarante;RN;Nordeste    ;2015;24120011;Serviço Autônomo de Água e Esgoto;SAAE;Local;Água e Esgoto;Autarquia;98.260;14.782
241340;Serra Negra do Norte;RN;Nordeste    ;2015;24134011;Prefeitura Municipal de Serra Negra do Norte;PMSNN;Local;Água e Esgoto;Administração pública direta;6.503;5.712
TOTAL da AMOSTRA RN:;---;RN TOTAL da AMOSTRA;Nordeste    ;---;---;---;---;---;---;---;2.716.579;767.944
TOTAL da AMOSTRA Nordeste:;---;---;Nordeste TOTAL da AMOSTRA;---;---;---;---;---;---;---;18.234.062;6.198.470
TOTAL da AMOSTRA:;---;---;TOTAL GERAL da AMOSTRA;---;---;---;---;---;---;---;18.234.062;6.198.470
